clinic,encounter,day,encounters
34401,6,2008-10-31,1
34401,6,2009-03-31,3
34401,6,2009-04-30,1
34401,6,2009-05-31,2
34401,6,2009-08-31,2
34401,6,2009-09-30,3
34401,6,2009-10-31,4
34401,6,2009-11-30,1
34401,6,2009-12-31,1
34401,6,2010-02-28,1
34401,6,2010-04-30,2
34401,6,2011-03-31,1
34401,6,2011-05-31,1
34401,6,2011-06-30,1
34401,6,2011-09-30,1
34401,10,2007-02-28,1
34401,10,2008-09-30,1
34401,10,2009-02-28,1
34401,10,2009-04-30,6
34401,10,2009-05-31,3
34401,10,2009-08-31,2
34401,10,2009-09-30,2
34401,10,2009-10-31,3
34401,10,2009-11-30,2
34401,10,2009-12-31,1
34401,10,2010-02-28,2
34401,10,2010-04-30,3
34401,10,2010-09-30,1
34401,10,2010-10-31,1
34401,10,2011-02-28,3
34401,10,2011-03-31,2
34401,10,2011-04-30,2
34401,10,2011-05-31,1
34401,10,2011-06-30,2
34401,10,2011-08-31,1
34401,10,2011-09-30,1
34401,10,2012-02-29,1
34401,15,2009-04-30,1
34401,17,2009-06-30,2
34401,17,2009-07-31,1
34401,17,2009-08-31,2
34401,18,2009-05-31,1
34401,18,2009-06-30,2
34401,18,2009-07-31,1
34401,18,2009-08-31,2
34401,19,2009-06-30,2
35101,1,2007-12-31,13
35101,1,2008-01-31,19
35101,1,2008-02-29,13
35101,1,2008-03-31,23
35101,1,2008-04-30,9
35101,1,2008-05-31,14
35101,1,2008-06-30,16
35101,1,2008-07-31,34
35101,1,2008-08-31,16
35101,1,2008-09-30,16
35101,1,2008-10-31,13
35101,1,2008-11-30,21
35101,1,2008-12-31,8
35101,1,2009-01-31,12
35101,1,2009-02-28,10
35101,1,2009-03-31,16
35101,1,2009-04-30,10
35101,1,2009-05-31,14
35101,1,2009-06-30,7
35101,1,2009-07-31,19
35101,1,2009-08-31,15
35101,1,2009-09-30,10
35101,1,2009-10-31,4
35101,1,2009-11-30,4
35101,1,2009-12-31,5
35101,1,2010-01-31,8
35101,1,2010-02-28,4
35101,1,2010-03-31,14
35101,1,2010-04-30,4
35101,1,2010-05-31,11
35101,1,2010-06-30,14
35101,1,2010-07-31,12
35101,1,2010-08-31,6
35101,1,2010-09-30,20
35101,1,2010-10-31,11
35101,1,2010-11-30,2
35101,1,2010-12-31,8
35101,1,2011-01-31,8
35101,1,2011-02-28,7
35101,1,2011-03-31,10
35101,1,2011-04-30,8
35101,1,2011-05-31,6
35101,1,2011-06-30,8
35101,1,2011-07-31,8
35101,1,2011-08-31,13
35101,1,2011-09-30,12
35101,1,2011-10-31,14
35101,1,2011-11-30,6
35101,1,2011-12-31,7
35101,1,2012-01-31,12
35101,1,2012-02-29,11
35101,2,2007-12-31,8
35101,2,2008-01-31,13
35101,2,2008-02-29,19
35101,2,2008-03-31,20
35101,2,2008-04-30,23
35101,2,2008-05-31,23
35101,2,2008-06-30,22
35101,2,2008-07-31,38
35101,2,2008-08-31,38
35101,2,2008-09-30,33
35101,2,2008-10-31,28
35101,2,2008-11-30,41
35101,2,2008-12-31,41
35101,2,2009-01-31,54
35101,2,2009-02-28,58
35101,2,2009-03-31,59
35101,2,2009-04-30,59
35101,2,2009-05-31,55
35101,2,2009-06-30,81
35101,2,2009-07-31,85
35101,2,2009-08-31,89
35101,2,2009-09-30,87
35101,2,2009-10-31,86
35101,2,2009-11-30,62
35101,2,2009-12-31,76
35101,2,2010-01-31,80
35101,2,2010-02-28,70
35101,2,2010-03-31,98
35101,2,2010-04-30,83
35101,2,2010-05-31,77
35101,2,2010-06-30,75
35101,2,2010-07-31,80
35101,2,2010-08-31,86
35101,2,2010-09-30,91
35101,2,2010-10-31,64
35101,2,2010-11-30,40
35101,2,2010-12-31,64
35101,2,2011-01-31,66
35101,2,2011-02-28,50
35101,2,2011-03-31,74
35101,2,2011-04-30,94
35101,2,2011-05-31,77
35101,2,2011-06-30,63
35101,2,2011-07-31,77
35101,2,2011-08-31,95
35101,2,2011-09-30,106
35101,2,2011-10-31,95
35101,2,2011-11-30,86
35101,2,2011-12-31,108
35101,2,2012-01-31,89
35101,2,2012-02-29,89
35101,3,2008-03-31,1
35101,3,2008-04-30,2
35101,3,2008-05-31,4
35101,3,2008-06-30,1
35101,3,2009-07-31,6
35101,3,2009-08-31,7
35101,3,2009-09-30,5
35101,3,2009-11-30,3
35101,3,2010-01-31,4
35101,3,2010-03-31,23
35101,3,2010-04-30,26
35101,3,2010-05-31,24
35101,3,2010-06-30,21
35101,3,2010-07-31,18
35101,3,2010-08-31,5
35101,3,2010-09-30,12
35101,3,2010-10-31,9
35101,3,2010-11-30,4
35101,3,2010-12-31,3
35101,3,2011-01-31,4
35101,3,2011-02-28,6
35101,3,2011-03-31,10
35101,3,2011-04-30,4
35101,3,2011-07-31,1
35101,3,2011-08-31,23
35101,3,2011-09-30,9
35101,3,2011-10-31,5
35101,3,2011-11-30,3
35101,4,2008-04-30,1
35101,4,2008-05-31,1
35101,4,2009-05-31,1
35101,4,2009-06-30,4
35101,4,2009-07-31,17
35101,4,2009-08-31,24
35101,4,2009-09-30,58
35101,4,2009-10-31,29
35101,4,2009-11-30,18
35101,4,2010-01-31,1
35101,4,2010-03-31,4
35101,4,2010-04-30,5
35101,4,2010-05-31,24
35101,4,2010-06-30,23
35101,4,2010-07-31,39
35101,4,2010-08-31,33
35101,4,2010-09-30,2
35101,4,2010-12-31,4
35101,4,2011-01-31,3
35101,4,2011-02-28,1
35101,4,2011-08-31,30
35101,4,2011-09-30,50
35101,4,2011-10-31,18
35101,4,2011-11-30,8
35101,4,2012-01-31,8
35101,4,2012-02-29,10
35101,5,2007-12-31,5
35101,5,2008-01-31,14
35101,5,2008-02-29,15
35101,5,2008-03-31,15
35101,5,2008-04-30,27
35101,5,2008-05-31,26
35101,5,2008-06-30,33
35101,5,2008-07-31,57
35101,5,2008-08-31,54
35101,5,2008-09-30,43
35101,5,2008-10-31,39
35101,5,2008-11-30,58
35101,5,2008-12-31,51
35101,5,2009-01-31,69
35101,5,2009-02-28,66
35101,5,2009-03-31,73
35101,5,2009-04-30,67
35101,5,2009-05-31,64
35101,5,2009-06-30,83
35101,5,2009-07-31,97
35101,5,2009-08-31,105
35101,5,2009-09-30,96
35101,5,2009-10-31,91
35101,5,2009-11-30,73
35101,5,2009-12-31,86
35101,5,2010-01-31,97
35101,5,2010-02-28,79
35101,5,2010-03-31,101
35101,5,2010-04-30,80
35101,5,2010-05-31,83
35101,5,2010-06-30,85
35101,5,2010-07-31,95
35101,5,2010-08-31,93
35101,5,2010-09-30,109
35101,5,2010-10-31,74
35101,5,2010-11-30,41
35101,5,2010-12-31,71
35101,5,2011-01-31,73
35101,5,2011-02-28,55
35101,5,2011-03-31,83
35101,5,2011-04-30,98
35101,5,2011-05-31,81
35101,5,2011-06-30,70
35101,5,2011-07-31,84
35101,5,2011-08-31,107
35101,5,2011-09-30,126
35101,5,2011-10-31,105
35101,5,2011-11-30,99
35101,5,2011-12-31,136
35101,5,2012-01-31,128
35101,5,2012-02-29,144
35101,6,2007-12-31,8
35101,6,2008-01-31,13
35101,6,2008-02-29,15
35101,6,2008-03-31,11
35101,6,2008-04-30,20
35101,6,2008-05-31,11
35101,6,2008-06-30,9
35101,6,2008-07-31,25
35101,6,2008-08-31,30
35101,6,2008-09-30,13
35101,6,2008-10-31,12
35101,6,2008-11-30,22
35101,6,2008-12-31,7
35101,6,2009-01-31,17
35101,6,2009-02-28,20
35101,6,2009-03-31,14
35101,6,2009-04-30,12
35101,6,2009-05-31,20
35101,6,2009-06-30,20
35101,6,2009-07-31,49
35101,6,2009-08-31,46
35101,6,2009-09-30,36
35101,6,2009-10-31,44
35101,6,2009-11-30,57
35101,6,2009-12-31,44
35101,6,2010-01-31,54
35101,6,2010-02-28,20
35101,6,2010-03-31,55
35101,6,2010-04-30,45
35101,6,2010-05-31,57
35101,6,2010-06-30,44
35101,6,2010-07-31,55
35101,6,2010-08-31,40
35101,6,2010-09-30,50
35101,6,2010-10-31,42
35101,6,2010-11-30,13
35101,6,2010-12-31,51
35101,6,2011-01-31,51
35101,6,2011-02-28,38
35101,6,2011-03-31,42
35101,6,2011-04-30,48
35101,6,2011-05-31,30
35101,6,2011-06-30,36
35101,6,2011-07-31,36
35101,6,2011-08-31,52
35101,6,2011-09-30,53
35101,6,2011-10-31,50
35101,6,2011-11-30,33
35101,6,2011-12-31,62
35101,6,2012-01-31,66
35101,6,2012-02-29,50
35101,10,2007-12-31,13
35101,10,2008-01-31,19
35101,10,2008-02-29,13
35101,10,2008-03-31,23
35101,10,2008-04-30,9
35101,10,2008-05-31,14
35101,10,2008-06-30,16
35101,10,2008-07-31,33
35101,10,2008-08-31,18
35101,10,2008-09-30,16
35101,10,2008-10-31,13
35101,10,2008-11-30,21
35101,10,2008-12-31,8
35101,10,2009-01-31,12
35101,10,2009-02-28,10
35101,10,2009-03-31,16
35101,10,2009-04-30,10
35101,10,2009-05-31,14
35101,10,2009-06-30,7
35101,10,2009-07-31,21
35101,10,2009-08-31,15
35101,10,2009-09-30,10
35101,10,2009-10-31,4
35101,10,2009-11-30,4
35101,10,2009-12-31,5
35101,10,2010-01-31,8
35101,10,2010-02-28,4
35101,10,2010-03-31,14
35101,10,2010-04-30,4
35101,10,2010-05-31,11
35101,10,2010-06-30,14
35101,10,2010-07-31,12
35101,10,2010-08-31,6
35101,10,2010-09-30,20
35101,10,2010-10-31,11
35101,10,2010-11-30,2
35101,10,2010-12-31,8
35101,10,2011-01-31,8
35101,10,2011-02-28,7
35101,10,2011-03-31,10
35101,10,2011-04-30,8
35101,10,2011-05-31,6
35101,10,2011-06-30,7
35101,10,2011-07-31,9
35101,10,2011-08-31,13
35101,10,2011-09-30,12
35101,10,2011-10-31,14
35101,10,2011-11-30,6
35101,10,2011-12-31,7
35101,10,2012-01-31,12
35101,10,2012-02-29,11
35101,11,2011-08-31,3
35101,11,2011-09-30,3
35101,11,2012-02-29,10
35101,12,2008-01-31,1
35101,12,2008-02-29,1
35101,12,2008-03-31,4
35101,12,2008-05-31,2
35101,12,2008-06-30,2
35101,12,2008-07-31,1
35101,12,2008-08-31,6
35101,12,2008-09-30,5
35101,12,2008-10-31,2
35101,12,2008-12-31,2
35101,12,2009-01-31,3
35101,12,2009-02-28,5
35101,12,2009-03-31,14
35101,12,2009-04-30,12
35101,12,2009-05-31,7
35101,12,2009-06-30,45
35101,12,2009-07-31,8
35101,12,2009-08-31,1
35101,12,2009-09-30,1
35101,12,2009-10-31,3
35101,12,2009-11-30,6
35101,12,2009-12-31,9
35101,12,2010-01-31,9
35101,12,2010-02-28,4
35101,12,2010-03-31,2
35101,12,2010-05-31,1
35101,12,2010-06-30,4
35101,12,2010-07-31,2
35101,12,2010-09-30,5
35101,12,2010-10-31,1
35101,12,2010-12-31,4
35101,12,2011-01-31,4
35101,12,2011-03-31,2
35101,12,2011-04-30,3
35101,12,2011-07-31,1
35101,12,2011-11-30,2
35101,12,2011-12-31,3
35101,12,2012-01-31,1
35101,12,2012-02-29,1
35101,14,2011-12-31,11
35101,14,2012-01-31,7
35101,14,2012-02-29,1
35101,15,2008-01-31,2
35101,15,2008-06-30,1
35101,15,2008-08-31,4
35101,15,2008-12-31,1
35101,15,2009-08-31,1
35101,15,2009-09-30,1
35101,15,2010-03-31,1
35101,15,2010-08-31,1
35101,15,2011-09-30,1
35101,15,2011-10-31,1
35101,15,2011-11-30,1
35101,15,2011-12-31,1
35101,15,2012-01-31,1
35101,16,2008-01-31,2
35101,16,2008-06-30,1
35101,16,2008-08-31,4
35101,16,2008-12-31,1
35101,16,2009-08-31,1
35101,16,2009-09-30,1
35101,16,2010-03-31,1
35101,16,2010-08-31,1
35101,16,2011-09-30,1
35101,16,2011-10-31,1
35101,16,2011-11-30,1
35101,16,2011-12-31,1
35101,16,2012-01-31,1
35101,17,2008-02-29,1
35101,17,2008-03-31,1
35101,17,2008-04-30,1
35101,17,2008-05-31,1
35101,17,2008-07-31,1
35101,17,2008-08-31,7
35101,17,2008-10-31,4
35101,17,2008-11-30,3
35101,17,2008-12-31,1
35101,17,2009-01-31,4
35101,17,2009-02-28,1
35101,17,2009-03-31,4
35101,17,2009-04-30,1
35101,17,2009-05-31,1
35101,17,2009-06-30,1
35101,17,2009-07-31,1
35101,17,2009-09-30,3
35101,17,2009-10-31,3
35101,17,2009-12-31,2
35101,17,2010-01-31,2
35101,17,2010-03-31,2
35101,17,2010-04-30,2
35101,17,2010-05-31,2
35101,17,2010-06-30,3
35101,17,2010-07-31,3
35101,17,2010-09-30,4
35101,17,2010-10-31,2
35101,17,2010-12-31,1
35101,17,2011-01-31,1
35101,17,2011-02-28,1
35101,17,2011-04-30,1
35101,17,2011-09-30,2
35101,17,2011-10-31,1
35101,17,2011-11-30,2
35101,17,2011-12-31,3
35101,17,2012-01-31,3
35101,17,2012-02-29,3
35101,18,2008-01-31,1
35101,18,2008-04-30,1
35101,18,2008-05-31,1
35101,18,2008-06-30,1
35101,18,2008-07-31,1
35101,18,2008-08-31,11
35101,18,2008-10-31,4
35101,18,2008-11-30,3
35101,18,2008-12-31,2
35101,18,2009-01-31,7
35101,18,2009-02-28,3
35101,18,2009-03-31,4
35101,18,2009-04-30,1
35101,18,2009-05-31,1
35101,18,2009-06-30,1
35101,18,2009-07-31,1
35101,18,2009-08-31,1
35101,18,2009-09-30,4
35101,18,2009-10-31,3
35101,18,2009-12-31,2
35101,18,2010-01-31,2
35101,18,2010-03-31,3
35101,18,2010-04-30,2
35101,18,2010-05-31,2
35101,18,2010-06-30,3
35101,18,2010-07-31,3
35101,18,2010-08-31,1
35101,18,2010-09-30,4
35101,18,2010-10-31,2
35101,18,2010-12-31,1
35101,18,2011-01-31,1
35101,18,2011-02-28,1
35101,18,2011-04-30,1
35101,18,2011-09-30,3
35101,18,2011-10-31,2
35101,18,2011-11-30,2
35101,18,2011-12-31,4
35101,18,2012-01-31,3
35101,18,2012-02-29,4
35101,19,2008-08-31,7
35101,19,2009-01-31,2
35101,19,2009-02-28,3
35101,19,2009-08-31,1
35101,19,2009-09-30,1
35101,19,2009-10-31,1
35101,19,2010-01-31,1
35101,19,2010-03-31,1
35101,19,2010-04-30,2
35101,19,2010-05-31,2
35101,19,2010-06-30,1
35101,19,2010-07-31,3
35101,19,2010-08-31,1
35101,19,2010-09-30,1
35101,19,2011-01-31,1
35101,19,2011-09-30,2
35101,19,2011-10-31,2
35101,19,2011-11-30,2
35101,19,2011-12-31,2
35101,19,2012-01-31,2
35101,21,2009-01-31,1
35101,21,2009-06-30,3
35101,24,2011-10-31,2
36101,1,2007-09-30,16
36101,1,2007-10-31,27
36101,1,2007-11-30,28
36101,1,2007-12-31,12
36101,1,2008-01-31,19
36101,1,2008-02-29,21
36101,1,2008-03-31,19
36101,1,2008-04-30,28
36101,1,2008-05-31,16
36101,1,2008-06-30,12
36101,1,2008-07-31,34
36101,1,2008-08-31,9
36101,1,2008-09-30,22
36101,1,2008-10-31,14
36101,1,2008-11-30,6
36101,1,2008-12-31,8
36101,1,2009-01-31,20
36101,1,2009-02-28,17
36101,1,2009-03-31,13
36101,1,2009-04-30,23
36101,1,2009-05-31,20
36101,1,2009-06-30,19
36101,1,2009-07-31,22
36101,1,2009-08-31,17
36101,1,2009-09-30,16
36101,1,2009-10-31,11
36101,1,2009-11-30,15
36101,1,2009-12-31,13
36101,1,2010-01-31,13
36101,1,2010-02-28,28
36101,1,2010-03-31,24
36101,1,2010-04-30,35
36101,1,2010-05-31,25
36101,1,2010-06-30,27
36101,1,2010-07-31,34
36101,1,2010-08-31,34
36101,1,2010-09-30,33
36101,1,2010-10-31,28
36101,1,2010-11-30,15
36101,1,2010-12-31,19
36101,1,2011-01-31,24
36101,1,2011-02-28,7
36101,1,2011-03-31,8
36101,1,2011-04-30,33
36101,1,2011-05-31,31
36101,1,2011-06-30,29
36101,1,2011-07-31,32
36101,1,2011-08-31,24
36101,1,2011-09-30,21
36101,1,2011-10-31,32
36101,1,2011-11-30,33
36101,1,2011-12-31,12
36101,1,2012-01-31,21
36101,1,2012-02-29,30
36101,2,2007-10-31,30
36101,2,2007-11-30,33
36101,2,2007-12-31,36
36101,2,2008-01-31,49
36101,2,2008-02-29,40
36101,2,2008-03-31,34
36101,2,2008-04-30,52
36101,2,2008-05-31,42
36101,2,2008-06-30,48
36101,2,2008-07-31,48
36101,2,2008-08-31,30
36101,2,2008-09-30,42
36101,2,2008-10-31,58
36101,2,2008-11-30,41
36101,2,2008-12-31,25
36101,2,2009-01-31,58
36101,2,2009-02-28,46
36101,2,2009-03-31,62
36101,2,2009-04-30,69
36101,2,2009-05-31,75
36101,2,2009-06-30,69
36101,2,2009-07-31,84
36101,2,2009-08-31,90
36101,2,2009-09-30,166
36101,2,2009-10-31,186
36101,2,2009-11-30,162
36101,2,2009-12-31,162
36101,2,2010-01-31,123
36101,2,2010-02-28,148
36101,2,2010-03-31,180
36101,2,2010-04-30,176
36101,2,2010-05-31,216
36101,2,2010-06-30,226
36101,2,2010-07-31,265
36101,2,2010-08-31,270
36101,2,2010-09-30,297
36101,2,2010-10-31,259
36101,2,2010-11-30,244
36101,2,2010-12-31,272
36101,2,2011-01-31,315
36101,2,2011-02-28,275
36101,2,2011-03-31,326
36101,2,2011-04-30,296
36101,2,2011-05-31,336
36101,2,2011-06-30,319
36101,2,2011-07-31,365
36101,2,2011-08-31,332
36101,2,2011-09-30,326
36101,2,2011-10-31,358
36101,2,2011-11-30,366
36101,2,2011-12-31,356
36101,2,2012-01-31,383
36101,2,2012-02-29,390
36101,3,2007-04-30,1
36101,3,2007-09-30,1
36101,3,2007-10-31,3
36101,3,2007-11-30,5
36101,3,2007-12-31,1
36101,3,2008-01-31,2
36101,3,2008-02-29,2
36101,3,2008-03-31,6
36101,3,2008-04-30,1
36101,3,2008-05-31,2
36101,3,2008-06-30,6
36101,3,2008-07-31,18
36101,3,2008-08-31,8
36101,3,2008-09-30,8
36101,3,2008-10-31,12
36101,3,2008-11-30,6
36101,3,2008-12-31,2
36101,3,2009-01-31,8
36101,3,2009-02-28,4
36101,3,2009-03-31,12
36101,3,2009-04-30,19
36101,3,2009-05-31,13
36101,3,2009-06-30,8
36101,3,2009-07-31,10
36101,3,2009-08-31,4
36101,3,2009-09-30,18
36101,3,2009-10-31,17
36101,3,2009-11-30,9
36101,3,2009-12-31,8
36101,3,2010-01-31,9
36101,3,2010-02-28,19
36101,3,2010-03-31,21
36101,3,2010-04-30,26
36101,3,2010-05-31,25
36101,3,2010-06-30,26
36101,3,2010-07-31,31
36101,3,2010-08-31,34
36101,3,2010-09-30,29
36101,3,2010-10-31,28
36101,3,2010-11-30,15
36101,3,2010-12-31,21
36101,3,2011-01-31,17
36101,3,2011-02-28,6
36101,3,2011-03-31,8
36101,3,2011-04-30,35
36101,3,2011-05-31,30
36101,3,2011-06-30,32
36101,3,2011-07-31,45
36101,3,2011-08-31,36
36101,3,2011-09-30,29
36101,3,2011-10-31,36
36101,3,2011-11-30,33
36101,3,2011-12-31,12
36101,3,2012-01-31,18
36101,3,2012-02-29,29
36101,4,2008-05-31,1
36101,4,2008-08-31,2
36101,4,2008-10-31,2
36101,4,2008-11-30,2
36101,4,2009-01-31,2
36101,4,2009-02-28,1
36101,4,2009-03-31,1
36101,4,2009-04-30,2
36101,4,2009-05-31,22
36101,4,2009-06-30,18
36101,4,2009-07-31,25
36101,4,2009-08-31,4
36101,4,2009-09-30,74
36101,4,2009-10-31,85
36101,4,2009-11-30,72
36101,4,2009-12-31,102
36101,4,2010-01-31,98
36101,4,2010-02-28,90
36101,4,2010-03-31,148
36101,4,2010-04-30,139
36101,4,2010-05-31,165
36101,4,2010-06-30,166
36101,4,2010-07-31,220
36101,4,2010-08-31,175
36101,4,2010-09-30,251
36101,4,2010-10-31,210
36101,4,2010-11-30,215
36101,4,2010-12-31,222
36101,4,2011-01-31,189
36101,4,2011-02-28,53
36101,4,2011-03-31,98
36101,4,2011-04-30,47
36101,4,2011-05-31,50
36101,4,2011-06-30,58
36101,4,2011-07-31,97
36101,4,2011-08-31,50
36101,4,2011-09-30,37
36101,4,2011-10-31,23
36101,4,2011-11-30,26
36101,4,2011-12-31,32
36101,4,2012-01-31,53
36101,4,2012-02-29,32
36101,5,2007-09-30,15
36101,5,2007-10-31,53
36101,5,2007-11-30,54
36101,5,2007-12-31,47
36101,5,2008-01-31,65
36101,5,2008-02-29,62
36101,5,2008-03-31,52
36101,5,2008-04-30,81
36101,5,2008-05-31,46
36101,5,2008-06-30,58
36101,5,2008-07-31,73
36101,5,2008-08-31,26
36101,5,2008-09-30,41
36101,5,2008-10-31,65
36101,5,2008-11-30,18
36101,5,2008-12-31,19
36101,5,2009-01-31,76
36101,5,2009-02-28,59
36101,5,2009-03-31,70
36101,5,2009-04-30,92
36101,5,2009-05-31,91
36101,5,2009-06-30,87
36101,5,2009-07-31,108
36101,5,2009-08-31,99
36101,5,2009-09-30,176
36101,5,2009-10-31,189
36101,5,2009-11-30,184
36101,5,2009-12-31,169
36101,5,2010-01-31,152
36101,5,2010-02-28,181
36101,5,2010-03-31,202
36101,5,2010-04-30,217
36101,5,2010-05-31,229
36101,5,2010-06-30,242
36101,5,2010-07-31,312
36101,5,2010-08-31,309
36101,5,2010-09-30,335
36101,5,2010-10-31,290
36101,5,2010-11-30,270
36101,5,2010-12-31,312
36101,5,2011-01-31,333
36101,5,2011-02-28,286
36101,5,2011-03-31,329
36101,5,2011-04-30,337
36101,5,2011-05-31,353
36101,5,2011-06-30,349
36101,5,2011-07-31,387
36101,5,2011-08-31,359
36101,5,2011-09-30,341
36101,5,2011-10-31,393
36101,5,2011-11-30,401
36101,5,2011-12-31,376
36101,5,2012-01-31,423
36101,5,2012-02-29,428
36101,6,2007-01-31,1
36101,6,2007-05-31,1
36101,6,2007-09-30,16
36101,6,2007-10-31,26
36101,6,2007-11-30,23
36101,6,2007-12-31,14
36101,6,2008-01-31,19
36101,6,2008-02-29,15
36101,6,2008-03-31,17
36101,6,2008-04-30,20
36101,6,2008-05-31,10
36101,6,2008-06-30,14
36101,6,2008-07-31,30
36101,6,2008-08-31,5
36101,6,2008-09-30,9
36101,6,2008-10-31,11
36101,6,2008-11-30,4
36101,6,2008-12-31,2
36101,6,2009-01-31,10
36101,6,2009-02-28,5
36101,6,2009-03-31,7
36101,6,2009-04-30,20
36101,6,2009-05-31,18
36101,6,2009-06-30,10
36101,6,2009-07-31,18
36101,6,2009-08-31,3
36101,6,2009-09-30,60
36101,6,2009-10-31,47
36101,6,2009-11-30,16
36101,6,2009-12-31,17
36101,6,2010-01-31,22
36101,6,2010-02-28,36
36101,6,2010-03-31,42
36101,6,2010-04-30,48
36101,6,2010-05-31,72
36101,6,2010-06-30,41
36101,6,2010-07-31,64
36101,6,2010-08-31,60
36101,6,2010-09-30,48
36101,6,2010-10-31,50
36101,6,2010-11-30,8
36101,6,2010-12-31,35
36101,6,2011-01-31,55
36101,6,2011-02-28,52
36101,6,2011-03-31,109
36101,6,2011-04-30,103
36101,6,2011-05-31,75
36101,6,2011-06-30,44
36101,6,2011-07-31,80
36101,6,2011-08-31,94
36101,6,2011-09-30,68
36101,6,2011-10-31,135
36101,6,2011-11-30,199
36101,6,2011-12-31,97
36101,6,2012-01-31,120
36101,6,2012-02-29,132
36101,7,2009-01-31,1
36101,7,2009-08-31,1
36101,7,2009-09-30,1
36101,7,2009-10-31,17
36101,7,2009-11-30,23
36101,7,2009-12-31,53
36101,7,2010-01-31,66
36101,7,2010-02-28,65
36101,7,2010-03-31,83
36101,7,2010-04-30,56
36101,7,2010-05-31,60
36101,7,2010-06-30,85
36101,7,2010-07-31,103
36101,7,2010-08-31,92
36101,7,2010-09-30,95
36101,7,2010-10-31,105
36101,7,2010-11-30,78
36101,7,2010-12-31,78
36101,7,2011-01-31,71
36101,7,2011-02-28,87
36101,7,2011-03-31,111
36101,7,2011-04-30,135
36101,7,2011-05-31,107
36101,7,2011-06-30,196
36101,7,2011-07-31,186
36101,7,2011-08-31,306
36101,7,2011-09-30,254
36101,7,2011-10-31,305
36101,7,2011-11-30,282
36101,7,2011-12-31,196
36101,7,2012-01-31,275
36101,7,2012-02-29,17
36101,10,2007-05-31,1
36101,10,2007-09-30,16
36101,10,2007-10-31,26
36101,10,2007-11-30,28
36101,10,2007-12-31,11
36101,10,2008-01-31,20
36101,10,2008-02-29,21
36101,10,2008-03-31,18
36101,10,2008-04-30,27
36101,10,2008-05-31,14
36101,10,2008-06-30,12
36101,10,2008-07-31,34
36101,10,2008-08-31,9
36101,10,2008-09-30,24
36101,10,2008-10-31,15
36101,10,2008-11-30,6
36101,10,2008-12-31,8
36101,10,2009-01-31,20
36101,10,2009-02-28,17
36101,10,2009-03-31,13
36101,10,2009-04-30,23
36101,10,2009-05-31,20
36101,10,2009-06-30,17
36101,10,2009-07-31,22
36101,10,2009-08-31,16
36101,10,2009-09-30,15
36101,10,2009-10-31,11
36101,10,2009-11-30,14
36101,10,2009-12-31,15
36101,10,2010-01-31,14
36101,10,2010-02-28,28
36101,10,2010-03-31,21
36101,10,2010-04-30,35
36101,10,2010-05-31,25
36101,10,2010-06-30,28
36101,10,2010-07-31,34
36101,10,2010-08-31,35
36101,10,2010-09-30,32
36101,10,2010-10-31,28
36101,10,2010-11-30,15
36101,10,2010-12-31,19
36101,10,2011-01-31,24
36101,10,2011-02-28,7
36101,10,2011-03-31,8
36101,10,2011-04-30,33
36101,10,2011-05-31,31
36101,10,2011-06-30,31
36101,10,2011-07-31,31
36101,10,2011-08-31,24
36101,10,2011-09-30,22
36101,10,2011-10-31,30
36101,10,2011-11-30,33
36101,10,2011-12-31,12
36101,10,2012-01-31,23
36101,10,2012-02-29,33
36101,11,2009-09-30,5
36101,11,2009-10-31,13
36101,11,2009-11-30,1
36101,11,2009-12-31,9
36101,11,2010-01-31,8
36101,11,2010-02-28,7
36101,11,2010-03-31,7
36101,11,2010-04-30,6
36101,11,2010-05-31,12
36101,11,2010-06-30,12
36101,11,2010-07-31,15
36101,11,2010-08-31,10
36101,11,2010-09-30,11
36101,11,2010-10-31,8
36101,11,2010-11-30,3
36101,11,2010-12-31,10
36101,11,2011-01-31,11
36101,11,2011-02-28,6
36101,11,2011-03-31,25
36101,11,2011-04-30,19
36101,11,2011-05-31,17
36101,11,2011-06-30,16
36101,11,2011-07-31,22
36101,11,2011-08-31,14
36101,11,2011-09-30,18
36101,11,2011-10-31,20
